user,par,doi,rank
Wwoods,656,0.927848067,32
Wwoods,655,0.927848067,33
Wwoods,651,0.927848067,34
Wwoods,649,0.927848067,35
Wwoods,648,0.927848067,36
Wwoods,643,0.927848067,37
Wwoods,642,0.927848067,38
Wwoods,641,0.927848067,39
Wwoods,639,0.927848067,40
Wwoods,637,0.927848067,41
Wwoods,635,0.927848067,42
Wwoods,673,0.90041661,43
Wwoods,659,0.90041661,44
Wwoods,658,0.90041661,45
Wwoods,657,0.90041661,46
Wwoods,654,0.90041661,47
Wwoods,653,0.90041661,48
Wwoods,652,0.90041661,49
Wwoods,647,0.90041661,50
Wwoods,646,0.90041661,51
Wwoods,640,0.90041661,52
Wwoods,638,0.90041661,53
Wwoods,636,0.90041661,54
Wwoods,438,0.877620255,55
Wwoods,489,0.74841589,56
Wwoods,487,0.74841589,57
M. E. Smith,418,11.35469999,1
M. E. Smith,417,9.81403801,2
M. E. Smith,424,8.96681952,3
M. E. Smith,419,8.500673346,4
M. E. Smith,416,8.22411457,5
M. E. Smith,421,7.820061483,6
M. E. Smith,423,7.819999073,7
M. E. Smith,508,6.850789352,8
M. E. Smith,509,5.778095424,9
M. E. Smith,507,5.778095424,10
M. E. Smith,469,5.27641771,11
M. E. Smith,471,5.275886538,12
M. E. Smith,468,5.213746179,13
M. E. Smith,485,4.857827195,14
M. E. Smith,512,4.779134495,15
M. E. Smith,510,4.779134495,16
M. E. Smith,458,4.565799078,17
M. E. Smith,557,4.556066305,18
M. E. Smith,524,4.549364116,19
M. E. Smith,502,4.500334916,20
M. E. Smith,501,4.450474938,21
M. E. Smith,610,4.443585645,22
M. E. Smith,517,4.081903516,23
M. E. Smith,567,3.864943009,24
M. E. Smith,438,3.764650252,25
M. E. Smith,497,3.202695992,26
M. E. Smith,498,3.12766465,27
M. E. Smith,489,3.097851368,28
M. E. Smith,487,3.013922162,29
M. E. Smith,462,2.450353617,30
M. E. Smith,644,2.222295148,31
M. E. Smith,673,1.884273083,32
M. E. Smith,667,1.884273083,33
M. E. Smith,665,1.884273083,34
M. E. Smith,660,1.884273083,35
M. E. Smith,659,1.884273083,36
M. E. Smith,658,1.884273083,37
M. E. Smith,657,1.884273083,38
M. E. Smith,656,1.884273083,39
M. E. Smith,655,1.884273083,40
M. E. Smith,654,1.884273083,41
M. E. Smith,653,1.884273083,42
M. E. Smith,652,1.884273083,43
M. E. Smith,651,1.884273083,44
M. E. Smith,649,1.884273083,45
M. E. Smith,648,1.884273083,46
M. E. Smith,647,1.884273083,47
M. E. Smith,646,1.884273083,48
M. E. Smith,643,1.884273083,49
M. E. Smith,642,1.884273083,50
M. E. Smith,641,1.884273083,51
M. E. Smith,640,1.884273083,52
M. E. Smith,639,1.884273083,53
M. E. Smith,638,1.884273083,54
M. E. Smith,637,1.884273083,55
M. E. Smith,636,1.884273083,56
M. E. Smith,635,1.884273083,57
Thunderbunny,417,0.589319633,1
Thunderbunny,418,0.561797429,2
Thunderbunny,424,0.381128306,3
Thunderbunny,419,0.381128306,4
Thunderbunny,416,0.381128306,5
Thunderbunny,423,0.319549871,6
Thunderbunny,610,0.305842945,7
Thunderbunny,508,0.305842945,8
Thunderbunny,567,0.263924775,9
Thunderbunny,524,0.263924775,10
Thunderbunny,517,0.263924775,11
Thunderbunny,509,0.263924775,12
Thunderbunny,507,0.263924775,13
Thunderbunny,502,0.263924775,14
Thunderbunny,501,0.263924775,15
Thunderbunny,485,0.263924775,16
Thunderbunny,471,0.242325863,17
Thunderbunny,469,0.242325863,18
Thunderbunny,468,0.242325863,19
Thunderbunny,458,0.242325863,20
Thunderbunny,438,0.222717087,21
Thunderbunny,421,0.222717087,22
Thunderbunny,557,0.167672678,23
Thunderbunny,512,0.083836339,24
Thunderbunny,510,0.083836339,25
Thunderbunny,498,0.083836339,26
Thunderbunny,497,0.083836339,27
Thunderbunny,489,0.083836339,28
Thunderbunny,487,0.083836339,29
Thunderbunny,462,0.040638515,30
Thunderbunny,673,0,31
Thunderbunny,667,0,32
Thunderbunny,665,0,33
Thunderbunny,660,0,34
Thunderbunny,659,0,35
Thunderbunny,658,0,36
Thunderbunny,657,0,37
Thunderbunny,656,0,38
Thunderbunny,655,0,39
Thunderbunny,654,0,40
Thunderbunny,653,0,41
Thunderbunny,652,0,42
Thunderbunny,651,0,43
Thunderbunny,649,0,44
Thunderbunny,648,0,45
Thunderbunny,647,0,46
Thunderbunny,646,0,47
Thunderbunny,644,0,48
Thunderbunny,643,0,49
Thunderbunny,642,0,50
Thunderbunny,641,0,51
Thunderbunny,640,0,52
Thunderbunny,639,0,53
Thunderbunny,638,0,54
Thunderbunny,637,0,55
Thunderbunny,636,0,56
Thunderbunny,635,0,57
Seth Ilys,417,0.589319633,1
Seth Ilys,418,0.561797429,2
Seth Ilys,424,0.381128306,3
Seth Ilys,419,0.381128306,4
Seth Ilys,416,0.381128306,5
Seth Ilys,423,0.319549871,6
Seth Ilys,610,0.305842945,7
Seth Ilys,508,0.305842945,8
Seth Ilys,567,0.263924775,9
Seth Ilys,524,0.263924775,10
Seth Ilys,517,0.263924775,11
Seth Ilys,509,0.263924775,12
Seth Ilys,507,0.263924775,13
Seth Ilys,502,0.263924775,14
Seth Ilys,501,0.263924775,15
Seth Ilys,485,0.263924775,16
Seth Ilys,471,0.242325863,17
Seth Ilys,469,0.242325863,18
Seth Ilys,468,0.242325863,19
Seth Ilys,458,0.242325863,20
Seth Ilys,438,0.222717087,21
Seth Ilys,421,0.222717087,22
Seth Ilys,557,0.167672678,23
Seth Ilys,512,0.083836339,24
Seth Ilys,510,0.083836339,25
Seth Ilys,498,0.083836339,26
Seth Ilys,497,0.083836339,27
Seth Ilys,489,0.083836339,28
Seth Ilys,487,0.083836339,29
Seth Ilys,462,0.040638515,30
Seth Ilys,673,0,31
Seth Ilys,667,0,32
Seth Ilys,665,0,33
Seth Ilys,660,0,34
Seth Ilys,659,0,35
Seth Ilys,658,0,36
Seth Ilys,657,0,37
Seth Ilys,656,0,38
Seth Ilys,655,0,39
Seth Ilys,654,0,40
Seth Ilys,653,0,41
Seth Ilys,652,0,42
Seth Ilys,651,0,43
Seth Ilys,649,0,44
Seth Ilys,648,0,45
Seth Ilys,647,0,46
Seth Ilys,646,0,47
Seth Ilys,644,0,48
Seth Ilys,643,0,49
Seth Ilys,642,0,50
Seth Ilys,641,0,51
Seth Ilys,640,0,52
Seth Ilys,639,0,53
Seth Ilys,638,0,54
Seth Ilys,637,0,55
Seth Ilys,636,0,56
Seth Ilys,635,0,57
Timwi,417,0.589319633,1
Timwi,418,0.561797429,2
Timwi,424,0.381128306,3
Timwi,419,0.381128306,4
Timwi,416,0.381128306,5
Timwi,423,0.319549871,6
Timwi,610,0.305842945,7
Timwi,508,0.305842945,8
Timwi,567,0.263924775,9
Timwi,524,0.263924775,10
Timwi,517,0.263924775,11
Timwi,509,0.263924775,12
Timwi,507,0.263924775,13
Timwi,502,0.263924775,14
Timwi,501,0.263924775,15
Timwi,485,0.263924775,16
Timwi,471,0.242325863,17
Timwi,469,0.242325863,18
Timwi,468,0.242325863,19
Timwi,458,0.242325863,20
Timwi,438,0.222717087,21
Timwi,421,0.222717087,22
Timwi,557,0.167672678,23
Timwi,512,0.083836339,24
Timwi,510,0.083836339,25
Timwi,498,0.083836339,26
Timwi,497,0.083836339,27
Timwi,489,0.083836339,28
Timwi,487,0.083836339,29
Timwi,462,0.040638515,30
Timwi,673,0,31
Timwi,667,0,32
Timwi,665,0,33
Timwi,660,0,34
Timwi,659,0,35
Timwi,658,0,36
Timwi,657,0,37
Timwi,656,0,38
Timwi,655,0,39
Timwi,654,0,40
Timwi,653,0,41
Timwi,652,0,42
Timwi,651,0,43
Timwi,649,0,44
Timwi,648,0,45
Timwi,647,0,46
Timwi,646,0,47
Timwi,644,0,48
Timwi,643,0,49
Timwi,642,0,50
Timwi,641,0,51
Timwi,640,0,52
Timwi,639,0,53
Timwi,638,0,54
Timwi,637,0,55
Timwi,636,0,56
Timwi,635,0,57
Steven jones,417,0.589319633,1
Steven jones,418,0.561797429,2
Steven jones,424,0.381128306,3
Steven jones,419,0.381128306,4
Steven jones,416,0.381128306,5
Steven jones,423,0.319549871,6
Steven jones,610,0.305842945,7
Steven jones,508,0.305842945,8
Steven jones,567,0.263924775,9
Steven jones,524,0.263924775,10
Steven jones,517,0.263924775,11
Steven jones,509,0.263924775,12
Steven jones,507,0.263924775,13
Steven jones,502,0.263924775,14
Steven jones,501,0.263924775,15
Steven jones,485,0.263924775,16
Steven jones,471,0.242325863,17
Steven jones,469,0.242325863,18
Steven jones,468,0.242325863,19
Steven jones,458,0.242325863,20
Steven jones,438,0.222717087,21
Steven jones,421,0.222717087,22
Steven jones,557,0.167672678,23
Steven jones,512,0.083836339,24
Steven jones,510,0.083836339,25
Steven jones,498,0.083836339,26
Steven jones,497,0.083836339,27
Steven jones,489,0.083836339,28
Steven jones,487,0.083836339,29
Steven jones,462,0.040638515,30
Steven jones,673,0,31
Steven jones,667,0,32
Steven jones,665,0,33
Steven jones,660,0,34
Steven jones,659,0,35
Steven jones,658,0,36
Steven jones,657,0,37
Steven jones,656,0,38
Steven jones,655,0,39
Steven jones,654,0,40
Steven jones,653,0,41
Steven jones,652,0,42
Steven jones,651,0,43
Steven jones,649,0,44
Steven jones,648,0,45
Steven jones,647,0,46
Steven jones,646,0,47
Steven jones,644,0,48
Steven jones,643,0,49
Steven jones,642,0,50
Steven jones,641,0,51
Steven jones,640,0,52
Steven jones,639,0,53
Steven jones,638,0,54
Steven jones,637,0,55
Steven jones,636,0,56
Steven jones,635,0,57
Formeruser-83,417,0.589319633,1
Formeruser-83,418,0.561797429,2
Formeruser-83,424,0.381128306,3
Formeruser-83,419,0.381128306,4
Formeruser-83,416,0.381128306,5
Formeruser-83,423,0.319549871,6
Formeruser-83,610,0.305842945,7
Formeruser-83,508,0.305842945,8
Formeruser-83,567,0.263924775,9
Formeruser-83,524,0.263924775,10
Formeruser-83,517,0.263924775,11
Formeruser-83,509,0.263924775,12
Formeruser-83,507,0.263924775,13
Formeruser-83,502,0.263924775,14
Formeruser-83,501,0.263924775,15
Formeruser-83,485,0.263924775,16
Formeruser-83,471,0.242325863,17
Formeruser-83,469,0.242325863,18
Formeruser-83,468,0.242325863,19
Formeruser-83,458,0.242325863,20
Formeruser-83,438,0.222717087,21
Formeruser-83,421,0.222717087,22
Formeruser-83,557,0.167672678,23
Formeruser-83,512,0.083836339,24
Formeruser-83,510,0.083836339,25
Formeruser-83,498,0.083836339,26
Formeruser-83,497,0.083836339,27
Formeruser-83,489,0.083836339,28
Formeruser-83,487,0.083836339,29
Formeruser-83,462,0.040638515,30
Formeruser-83,673,0,31
Formeruser-83,667,0,32
Formeruser-83,665,0,33
Formeruser-83,660,0,34
Formeruser-83,659,0,35
Formeruser-83,658,0,36
Formeruser-83,657,0,37
Formeruser-83,656,0,38
Formeruser-83,655,0,39
Formeruser-83,654,0,40
Formeruser-83,653,0,41
Formeruser-83,652,0,42
Formeruser-83,651,0,43
Formeruser-83,649,0,44
Formeruser-83,648,0,45
Formeruser-83,647,0,46
Formeruser-83,646,0,47
Formeruser-83,644,0,48
Formeruser-83,643,0,49
Formeruser-83,642,0,50
Formeruser-83,641,0,51
Formeruser-83,640,0,52
Formeruser-83,639,0,53
Formeruser-83,638,0,54
Formeruser-83,637,0,55
Formeruser-83,636,0,56
Formeruser-83,635,0,57
ChicXulub,417,0.674012405,1
ChicXulub,418,0.667663394,2
ChicXulub,424,0.444647885,3
ChicXulub,419,0.444647885,4
ChicXulub,416,0.444647885,5
ChicXulub,610,0.390535717,6
ChicXulub,508,0.390535717,7
ChicXulub,423,0.361896257,8
ChicXulub,567,0.327444354,9
ChicXulub,524,0.327444354,10
ChicXulub,517,0.327444354,11
ChicXulub,509,0.327444354,12
ChicXulub,507,0.327444354,13
ChicXulub,502,0.327444354,14
ChicXulub,501,0.327444354,15
ChicXulub,485,0.327444354,16
ChicXulub,471,0.305845442,17
ChicXulub,469,0.305845442,18
ChicXulub,468,0.305845442,19
ChicXulub,458,0.305845442,20
ChicXulub,438,0.265063473,21
ChicXulub,421,0.265063473,22
ChicXulub,557,0.25236545,23
ChicXulub,512,0.126182725,24
ChicXulub,510,0.126182725,25
ChicXulub,498,0.126182725,26
ChicXulub,497,0.126182725,27
ChicXulub,489,0.126182725,28
ChicXulub,487,0.126182725,29
ChicXulub,462,0.082984901,30
ChicXulub,673,0,31
ChicXulub,667,0,32
ChicXulub,665,0,33
ChicXulub,660,0,34
ChicXulub,659,0,35
ChicXulub,658,0,36
ChicXulub,657,0,37
ChicXulub,656,0,38
ChicXulub,655,0,39
ChicXulub,654,0,40
ChicXulub,653,0,41
ChicXulub,652,0,42
ChicXulub,651,0,43
ChicXulub,649,0,44
ChicXulub,648,0,45
ChicXulub,647,0,46
ChicXulub,646,0,47
ChicXulub,644,0,48
ChicXulub,643,0,49
ChicXulub,642,0,50
ChicXulub,641,0,51
ChicXulub,640,0,52
ChicXulub,639,0,53
ChicXulub,638,0,54
ChicXulub,637,0,55
ChicXulub,636,0,56
ChicXulub,635,0,57
MisfitToys,418,5.633092174,1
MisfitToys,417,4.789743645,2
MisfitToys,419,4.476696486,3
MisfitToys,424,4.176836415,4
MisfitToys,416,3.996084531,5
MisfitToys,508,3.714997592,6
MisfitToys,423,3.640146054,7
MisfitToys,421,3.284416554,8
MisfitToys,509,3.131554971,9
MisfitToys,507,3.131554971,10
MisfitToys,469,2.421303985,11
MisfitToys,471,2.398142369,12
MisfitToys,512,2.387045588,13
MisfitToys,510,2.387045588,14
MisfitToys,485,2.354354176,15
MisfitToys,468,2.31626085,16
MisfitToys,458,2.256120298,17
MisfitToys,502,2.241168695,18
MisfitToys,501,2.13612556,19
MisfitToys,567,2.132293627,20
MisfitToys,610,2.079617057,21
MisfitToys,524,2.059815504,22
MisfitToys,517,2.025070428,23
MisfitToys,557,1.890674373,24
MisfitToys,438,1.638444229,25
MisfitToys,487,1.535438698,26
MisfitToys,462,1.534956158,27
MisfitToys,498,1.508017196,28
MisfitToys,489,1.48832976,29
MisfitToys,497,1.481313408,30
MisfitToys,644,0.393043777,31
MisfitToys,673,0.293522793,32
MisfitToys,667,0.293522793,33
MisfitToys,665,0.293522793,34
MisfitToys,660,0.293522793,35
MisfitToys,659,0.293522793,36
MisfitToys,658,0.293522793,37
MisfitToys,657,0.293522793,38
MisfitToys,656,0.293522793,39
MisfitToys,655,0.293522793,40
MisfitToys,654,0.293522793,41
MisfitToys,653,0.293522793,42
MisfitToys,652,0.293522793,43
MisfitToys,651,0.293522793,44
MisfitToys,649,0.293522793,45
MisfitToys,648,0.293522793,46
MisfitToys,647,0.293522793,47
MisfitToys,646,0.293522793,48
MisfitToys,643,0.293522793,49
MisfitToys,642,0.293522793,50
MisfitToys,641,0.293522793,51
MisfitToys,640,0.293522793,52
MisfitToys,639,0.293522793,53
MisfitToys,638,0.293522793,54
MisfitToys,637,0.293522793,55
MisfitToys,636,0.293522793,56
MisfitToys,635,0.293522793,57
Alba,417,0.674012405,1
Alba,418,0.667663394,2
Alba,424,0.444647885,3
Alba,419,0.444647885,4
Alba,416,0.444647885,5
Alba,610,0.390535717,6
Alba,508,0.390535717,7
Alba,423,0.361896257,8
Alba,567,0.327444354,9
Alba,524,0.327444354,10
Alba,517,0.327444354,11
Alba,509,0.327444354,12
Alba,507,0.327444354,13
Alba,502,0.327444354,14
Alba,501,0.327444354,15
Alba,485,0.327444354,16
Alba,471,0.305845442,17
Alba,469,0.305845442,18
Alba,468,0.305845442,19
Alba,458,0.305845442,20
Alba,438,0.265063473,21
Alba,421,0.265063473,22
Alba,557,0.25236545,23
Alba,512,0.126182725,24
Alba,510,0.126182725,25
Alba,498,0.126182725,26
Alba,497,0.126182725,27
Alba,489,0.126182725,28
Alba,487,0.126182725,29
Alba,462,0.082984901,30
Alba,673,0,31
Alba,667,0,32
Alba,665,0,33
Alba,660,0,34
Alba,659,0,35
Alba,658,0,36
Alba,657,0,37
Alba,656,0,38
Alba,655,0,39
Alba,654,0,40
Alba,653,0,41
Alba,652,0,42
Alba,651,0,43
Alba,649,0,44
Alba,648,0,45
Alba,647,0,46
Alba,646,0,47
Alba,644,0,48
Alba,643,0,49
Alba,642,0,50
Alba,641,0,51
Alba,640,0,52
Alba,639,0,53
Alba,638,0,54
Alba,637,0,55
Alba,636,0,56
Alba,635,0,57
Decumanus,417,0.674012405,1
Decumanus,418,0.667663394,2
Decumanus,424,0.444647885,3
Decumanus,419,0.444647885,4
Decumanus,416,0.444647885,5
Decumanus,610,0.390535717,6
Decumanus,508,0.390535717,7
Decumanus,423,0.361896257,8
Decumanus,567,0.327444354,9
Decumanus,524,0.327444354,10
Decumanus,517,0.327444354,11
Decumanus,509,0.327444354,12
Decumanus,507,0.327444354,13
Decumanus,502,0.327444354,14
Decumanus,501,0.327444354,15
Decumanus,485,0.327444354,16
Decumanus,471,0.305845442,17
Decumanus,469,0.305845442,18
Decumanus,468,0.305845442,19
Decumanus,458,0.305845442,20
Decumanus,438,0.265063473,21
Decumanus,421,0.265063473,22
Decumanus,557,0.25236545,23
Decumanus,512,0.126182725,24
Decumanus,510,0.126182725,25
Decumanus,498,0.126182725,26
Decumanus,497,0.126182725,27
Decumanus,489,0.126182725,28
Decumanus,487,0.126182725,29
Decumanus,462,0.082984901,30
Decumanus,673,0,31
Decumanus,667,0,32
Decumanus,665,0,33
Decumanus,660,0,34
Decumanus,659,0,35
Decumanus,658,0,36
Decumanus,657,0,37
Decumanus,656,0,38
Decumanus,655,0,39
Decumanus,654,0,40
Decumanus,653,0,41
Decumanus,652,0,42
Decumanus,651,0,43
Decumanus,649,0,44
Decumanus,648,0,45
Decumanus,647,0,46
Decumanus,646,0,47
Decumanus,644,0,48
Decumanus,643,0,49
Decumanus,642,0,50
Decumanus,641,0,51
Decumanus,640,0,52
Decumanus,639,0,53
Decumanus,638,0,54
Decumanus,637,0,55
Decumanus,636,0,56
Decumanus,635,0,57
Misterrick,417,0.674012405,1
Misterrick,418,0.667663394,2
Misterrick,424,0.444647885,3
Misterrick,419,0.444647885,4
Misterrick,416,0.444647885,5
Misterrick,610,0.390535717,6
Misterrick,508,0.390535717,7
Misterrick,423,0.361896257,8
Misterrick,567,0.327444354,9
Misterrick,524,0.327444354,10
Misterrick,517,0.327444354,11
Misterrick,509,0.327444354,12
Misterrick,507,0.327444354,13
Misterrick,502,0.327444354,14
Misterrick,501,0.327444354,15
Misterrick,485,0.327444354,16
Misterrick,471,0.305845442,17
Misterrick,469,0.305845442,18
Misterrick,468,0.305845442,19
Misterrick,458,0.305845442,20
Misterrick,438,0.265063473,21
Misterrick,421,0.265063473,22
Misterrick,557,0.25236545,23
Misterrick,512,0.126182725,24
Misterrick,510,0.126182725,25
Misterrick,498,0.126182725,26
Misterrick,497,0.126182725,27
Misterrick,489,0.126182725,28
Misterrick,487,0.126182725,29
Misterrick,462,0.082984901,30
Misterrick,673,0,31
Misterrick,667,0,32
Misterrick,665,0,33
Misterrick,660,0,34
Misterrick,659,0,35
Misterrick,658,0,36
Misterrick,657,0,37
Misterrick,656,0,38
Misterrick,655,0,39
Misterrick,654,0,40
Misterrick,653,0,41
Misterrick,652,0,42
Misterrick,651,0,43
Misterrick,649,0,44
Misterrick,648,0,45
Misterrick,647,0,46
Misterrick,646,0,47
Misterrick,644,0,48
Misterrick,643,0,49
Misterrick,642,0,50
Misterrick,641,0,51
Misterrick,640,0,52
Misterrick,639,0,53
Misterrick,638,0,54
Misterrick,637,0,55
Misterrick,636,0,56
Misterrick,635,0,57
Smith03,417,0.674012405,1
Smith03,418,0.667663394,2
Smith03,424,0.444647885,3
Smith03,419,0.444647885,4
Smith03,416,0.444647885,5
Smith03,610,0.390535717,6
Smith03,508,0.390535717,7
Smith03,423,0.361896257,8
Smith03,567,0.327444354,9
Smith03,524,0.327444354,10
Smith03,517,0.327444354,11
Smith03,509,0.327444354,12
Smith03,507,0.327444354,13
Smith03,502,0.327444354,14
Smith03,501,0.327444354,15
Smith03,485,0.327444354,16
Smith03,471,0.305845442,17
Smith03,469,0.305845442,18
Smith03,468,0.305845442,19
Smith03,458,0.305845442,20
Smith03,438,0.265063473,21
Smith03,421,0.265063473,22
Smith03,557,0.25236545,23
Smith03,512,0.126182725,24
Smith03,510,0.126182725,25
Smith03,498,0.126182725,26
Smith03,497,0.126182725,27
Smith03,489,0.126182725,28
Smith03,487,0.126182725,29
Smith03,462,0.082984901,30
Smith03,673,0,31
Smith03,667,0,32
Smith03,665,0,33
Smith03,660,0,34
Smith03,659,0,35
Smith03,658,0,36
Smith03,657,0,37
Smith03,656,0,38
Smith03,655,0,39
Smith03,654,0,40
Smith03,653,0,41
Smith03,652,0,42
Smith03,651,0,43
Smith03,649,0,44
Smith03,648,0,45
Smith03,647,0,46
Smith03,646,0,47
Smith03,644,0,48
Smith03,643,0,49
Smith03,642,0,50
Smith03,641,0,51
Smith03,640,0,52
Smith03,639,0,53
Smith03,638,0,54
Smith03,637,0,55
Smith03,636,0,56
Smith03,635,0,57
Loweeel,417,0.674012405,1
Loweeel,418,0.667663394,2
Loweeel,424,0.444647885,3
Loweeel,419,0.444647885,4
Loweeel,416,0.444647885,5
Loweeel,610,0.390535717,6
Loweeel,508,0.390535717,7
Loweeel,423,0.361896257,8
Loweeel,567,0.327444354,9
Loweeel,524,0.327444354,10
Loweeel,517,0.327444354,11
Loweeel,509,0.327444354,12
Loweeel,507,0.327444354,13
Loweeel,502,0.327444354,14
Loweeel,501,0.327444354,15
Loweeel,485,0.327444354,16
Loweeel,471,0.305845442,17
Loweeel,469,0.305845442,18
Loweeel,468,0.305845442,19
Loweeel,458,0.305845442,20
Loweeel,438,0.265063473,21
Loweeel,421,0.265063473,22
Loweeel,557,0.25236545,23
Loweeel,512,0.126182725,24
Loweeel,510,0.126182725,25
Loweeel,498,0.126182725,26
Loweeel,497,0.126182725,27
Loweeel,489,0.126182725,28
Loweeel,487,0.126182725,29
Loweeel,462,0.082984901,30
Loweeel,673,0,31
Loweeel,667,0,32
Loweeel,665,0,33
Loweeel,660,0,34
Loweeel,659,0,35
Loweeel,658,0,36
Loweeel,657,0,37
Loweeel,656,0,38
Loweeel,655,0,39
Loweeel,654,0,40
Loweeel,653,0,41
Loweeel,652,0,42
Loweeel,651,0,43
Loweeel,649,0,44
Loweeel,648,0,45
Loweeel,647,0,46
Loweeel,646,0,47
Loweeel,644,0,48
Loweeel,643,0,49
Loweeel,642,0,50
Loweeel,641,0,51
Loweeel,640,0,52
Loweeel,639,0,53
Loweeel,638,0,54
Loweeel,637,0,55
Loweeel,636,0,56
Loweeel,635,0,57
Clarknova,418,0.753896217,1
Clarknova,417,0.717128817,2
Clarknova,424,0.487764297,3
Clarknova,419,0.487764297,4
Clarknova,416,0.487764297,5
Clarknova,610,0.476768539,6
Clarknova,508,0.476768539,7
Clarknova,567,0.392118971,8
Clarknova,524,0.392118971,9
Clarknova,517,0.392118971,10
Clarknova,509,0.392118971,11
Clarknova,507,0.392118971,12
Clarknova,502,0.392118971,13
Clarknova,501,0.392118971,14
Clarknova,485,0.392118971,15
Clarknova,471,0.370520059,16
Clarknova,469,0.370520059,17
Clarknova,468,0.370520059,18
Clarknova,458,0.370520059,19
Clarknova,423,0.361896257,20
Clarknova,557,0.338598273,21
Clarknova,438,0.265063473,22
Clarknova,421,0.265063473,23
Clarknova,512,0.169299136,24
Clarknova,510,0.169299136,25
Clarknova,498,0.169299136,26
Clarknova,497,0.169299136,27
Clarknova,489,0.169299136,28
Clarknova,487,0.169299136,29
Clarknova,462,0.126101312,30
Clarknova,673,0,31
Clarknova,667,0,32
Clarknova,665,0,33
Clarknova,660,0,34
Clarknova,659,0,35
Clarknova,658,0,36
Clarknova,657,0,37
Clarknova,656,0,38
Clarknova,655,0,39
Clarknova,654,0,40
Clarknova,653,0,41
Clarknova,652,0,42
Clarknova,651,0,43
Clarknova,649,0,44
Clarknova,648,0,45
Clarknova,647,0,46
Clarknova,646,0,47
Clarknova,644,0,48
Clarknova,643,0,49
Clarknova,642,0,50
Clarknova,641,0,51
Clarknova,640,0,52
Clarknova,639,0,53
Clarknova,638,0,54
Clarknova,637,0,55
Clarknova,636,0,56
Clarknova,635,0,57
Olivier,418,0.784546392,1
Olivier,417,0.726101775,2
Olivier,508,0.529095931,3
Olivier,424,0.494494015,4
Olivier,419,0.494494015,5
Olivier,416,0.494494015,6
Olivier,610,0.481255018,7
Olivier,567,0.420525907,8
Olivier,524,0.420525907,9
Olivier,517,0.420525907,10
Olivier,509,0.420525907,11
Olivier,507,0.420525907,12
Olivier,502,0.420525907,13
Olivier,501,0.420525907,14
Olivier,485,0.420525907,15
Olivier,471,0.398926994,16
Olivier,469,0.398926994,17
Olivier,468,0.398926994,18
Olivier,458,0.398926994,19
Olivier,557,0.386439185,20
Olivier,423,0.366382736,21
Olivier,438,0.269549952,22
Olivier,421,0.269549952,23
Olivier,512,0.217140049,24
Olivier,510,0.217140049,25
Olivier,498,0.217140049,26
Olivier,497,0.217140049,27
Olivier,489,0.217140049,28
Olivier,487,0.217140049,29
Olivier,462,0.173942225,30
Olivier,673,0,31
Olivier,667,0,32
Olivier,665,0,33
Olivier,660,0,34
Olivier,659,0,35
Olivier,658,0,36
Olivier,657,0,37
Olivier,656,0,38
Olivier,655,0,39
Olivier,654,0,40
Olivier,653,0,41
Olivier,652,0,42
Olivier,651,0,43
Olivier,649,0,44
Olivier,648,0,45
Olivier,647,0,46
Olivier,646,0,47
Olivier,644,0,48
Olivier,643,0,49
Olivier,642,0,50
Olivier,641,0,51
Olivier,640,0,52
Olivier,639,0,53
Olivier,638,0,54
Olivier,637,0,55
Olivier,636,0,56
Olivier,635,0,57
Marcus2,644,6.182093307,1
Marcus2,418,5.259209236,2
Marcus2,655,4.917787577,3
Marcus2,637,4.917787577,4
Marcus2,647,4.917334203,5
Marcus2,659,4.797409047,6
Marcus2,658,4.797409047,7
